original_path,original_lines,current_owner,decision,current_lines,direct_app_consumers,runtime_imports
app/lib/security/idempotency/client.ts,51,app/lib/security/idempotency/client.ts,retained; static dependency scan,51,app/ask/page.tsx;app/dogs/[id]/edit/page.tsx;app/dogs/[id]/memories/page.tsx;app/forgot-password/password-email-form.tsx;app/lib/supabase.ts;app/login/page.tsx;app/membership/page.tsx;app/settings/data-privacy/page.tsx;app/vet-brief/page.tsx,
app/lib/security/idempotency/errors.ts,24,app/lib/security/idempotency/errors.ts,retained; static dependency scan,24,app/lib/security/idempotency/index.ts;app/lib/security/idempotency/operation.ts,
app/lib/security/idempotency/index.ts,5,app/lib/security/idempotency/index.ts,retained; static dependency scan,5,app/api/account/change-password/route.ts;app/api/account/detect-country/route.ts;app/api/account/export/route.ts;app/api/account/product-country/route.ts;app/api/ask/conversations/[id]/messages/route.ts;app/api/ask/conversations/[id]/route.ts;app/api/ask/conversations/route.ts;app/api/ask/route.ts;app/api/ask/suggestions/[id]/route.ts;app/api/auth/update-password/route.ts;app/api/billing/checkout/route.ts;app/api/billing/portal/route.ts;app/api/care-entries/[id]/route.ts;app/api/care-entries/route.ts;app/api/legacy-memories/route.ts;app/api/memories/[id]/route.ts;app/api/pets/[id]/route.ts;app/api/product-feedback/route.ts;app/api/vet-briefs/draft/route.ts;app/api/vet-briefs/route.ts;app/lib/pet-profile-api-server.ts,app/lib/security/idempotency/errors.ts;app/lib/security/idempotency/operation.ts;app/lib/security/idempotency/payload-hash.ts;app/lib/security/idempotency/request-key.ts
app/lib/security/idempotency/logging.ts,17,app/lib/security/idempotency/logging.ts,retained; static dependency scan,17,app/lib/security/idempotency/operation.ts,app/lib/operations/events/index.ts
app/lib/security/idempotency/operation.ts,99,app/lib/security/idempotency/operation.ts,retained; static dependency scan,99,app/lib/security/idempotency/index.ts,app/lib/security/idempotency/errors.ts;app/lib/security/idempotency/logging.ts;app/lib/security/idempotency/payload-hash.ts;app/lib/security/idempotency/request-key.ts;app/lib/security/idempotency/store.ts;app/lib/security/rate-limit/index.ts
app/lib/security/idempotency/payload-hash.ts,17,app/lib/security/idempotency/payload-hash.ts,retained; static dependency scan,17,app/lib/security/idempotency/index.ts;app/lib/security/idempotency/operation.ts,
app/lib/security/idempotency/request-key.ts,26,app/lib/security/idempotency/request-key.ts,retained; static dependency scan,26,app/api/account/delete/route.ts;app/api/auth/login-otp/start/route.ts;app/api/auth/recovery/route.ts;app/api/auth/resend/route.ts;app/api/auth/signup/route.ts;app/lib/security/idempotency/index.ts;app/lib/security/idempotency/operation.ts,
app/lib/security/idempotency/store.ts,54,app/lib/security/idempotency/store.ts,retained; static dependency scan,54,app/lib/security/idempotency/operation.ts,app/lib/security/idempotency/admin-client.ts;app/lib/security/idempotency/claim-recovery.ts
app/lib/security/idempotency/types.ts,44,app/lib/security/idempotency/types.ts,retained; static dependency scan,44,app/lib/security/idempotency/index.ts;app/lib/security/idempotency/operation.ts;app/lib/security/idempotency/store.ts,
app/lib/security/logging.ts,31,app/lib/security/logging.ts,retained; static dependency scan,31,app/api/ask/suggestions/[id]/route.ts;app/api/memories/[id]/route.ts;app/lib/intelligence/logging.ts,
app/lib/security/password-capability-admin.ts,11,app/lib/security/password-capability-admin.ts,retained; static dependency scan,11,app/api/auth/update-password/route.ts,app/lib/operations/admin-client.ts
app/lib/security/private-routes.ts,37,app/lib/security/private-routes.ts,retained; static dependency scan,37,app/api/account/entitlements/route.ts;app/api/auth/recovery/continue/route.ts;app/api/billing/checkout/route.ts;app/api/billing/portal/route.ts;app/api/pets/[id]/route.ts;app/auth/callback/route.ts;app/lib/ai/usage-guard/errors.ts;app/lib/security/auth-abuse/responses.ts;app/lib/security/headers/origin-policy.ts;app/lib/security/rate-limit/errors.ts;app/lib/supabase/proxy.ts,
app/lib/security/rate-limit/concurrency.ts,64,app/lib/security/rate-limit/concurrency.ts,retained; static dependency scan,64,app/lib/security/rate-limit/index.ts,app/lib/security/rate-limit/config.ts;app/lib/security/rate-limit/keys.ts;app/lib/security/rate-limit/logging.ts;app/lib/security/rate-limit/rate-limit.ts
app/lib/security/rate-limit/config.ts,129,app/lib/security/rate-limit/config.ts,retained; static dependency scan,129,app/lib/ai/usage-guard/admission.ts;app/lib/ai/usage-guard/daily-usage-store.ts;app/lib/security/auth-abuse/config.ts;app/lib/security/rate-limit/concurrency.ts;app/lib/security/rate-limit/index.ts;app/lib/security/rate-limit/rate-limit.ts,
app/lib/security/rate-limit/errors.ts,37,app/lib/security/rate-limit/errors.ts,retained; static dependency scan,37,app/lib/security/rate-limit/index.ts,app/lib/security/private-routes.ts
app/lib/security/rate-limit/index.ts,78,app/lib/security/rate-limit/index.ts,retained; static dependency scan,78,app/api/account/change-password/route.ts;app/api/account/delete/route.ts;app/api/ask/route.ts;app/api/auth/account-route/route.ts;app/api/auth/update-password/route.ts;app/api/vet-briefs/draft/route.ts;app/lib/security/auth-abuse/limiter.ts;app/lib/security/auth-abuse/types.ts;app/lib/security/idempotency/operation.ts,app/lib/security/rate-limit/concurrency.ts;app/lib/security/rate-limit/config.ts;app/lib/security/rate-limit/errors.ts;app/lib/security/rate-limit/keys.ts;app/lib/security/rate-limit/memory-test-adapter.ts;app/lib/security/rate-limit/rate-limit.ts
app/lib/security/rate-limit/keys.ts,80,app/lib/security/rate-limit/keys.ts,retained; static dependency scan,80,app/lib/ai/usage-guard/admission.ts;app/lib/security/rate-limit/concurrency.ts;app/lib/security/rate-limit/index.ts;app/lib/security/rate-limit/rate-limit.ts,
app/lib/security/rate-limit/logging.ts,36,app/lib/security/rate-limit/logging.ts,retained; static dependency scan,36,app/lib/security/rate-limit/concurrency.ts;app/lib/security/rate-limit/rate-limit.ts,app/lib/operations/events/index.ts
app/lib/security/rate-limit/memory-test-adapter.ts,53,app/lib/security/rate-limit/memory-test-adapter.ts,retained; static dependency scan,53,app/lib/security/rate-limit/index.ts,
app/lib/security/rate-limit/rate-limit.ts,140,app/lib/security/rate-limit/rate-limit.ts,retained; static dependency scan,140,app/lib/security/rate-limit/concurrency.ts;app/lib/security/rate-limit/index.ts,app/lib/security/rate-limit/config.ts;app/lib/security/rate-limit/keys.ts;app/lib/security/rate-limit/logging.ts;app/lib/security/rate-limit/redis-adapter.ts
app/lib/security/rate-limit/redis-adapter.ts,78,app/lib/security/rate-limit/redis-adapter.ts,retained; static dependency scan,78,app/lib/security/rate-limit/rate-limit.ts,
app/lib/security/rate-limit/types.ts,87,app/lib/security/rate-limit/types.ts,retained; static dependency scan,87,app/lib/security/rate-limit/concurrency.ts;app/lib/security/rate-limit/config.ts;app/lib/security/rate-limit/index.ts;app/lib/security/rate-limit/keys.ts;app/lib/security/rate-limit/logging.ts;app/lib/security/rate-limit/memory-test-adapter.ts;app/lib/security/rate-limit/rate-limit.ts;app/lib/security/rate-limit/redis-adapter.ts,
app/lib/security/recent-auth.ts,34,app/lib/security/recent-auth.ts,retained; static dependency scan,34,app/api/account/delete/route.ts;app/api/account/export/route.ts;app/api/pets/[id]/route.ts,app/lib/security/recent-interactive-auth.mjs
app/lib/security/recent-interactive-auth.mjs,57,app/lib/security/recent-interactive-auth.mjs,retained; static dependency scan,57,app/lib/security/recent-auth.ts,
app/lib/security/request.ts,63,app/lib/security/request.ts,retained; static dependency scan,63,app/api/account/change-password/route.ts;app/api/account/delete/route.ts;app/api/account/product-country/route.ts;app/api/ask/actions/[messageId]/route.ts;app/api/ask/conversations/[id]/messages/route.ts;app/api/ask/conversations/[id]/route.ts;app/api/ask/conversations/route.ts;app/api/ask/route.ts;app/api/ask/suggestions/[id]/route.ts;app/api/auth/account-route/route.ts;app/api/auth/login-otp/start/route.ts;app/api/auth/login/route.ts;app/api/auth/oauth/route.ts;app/api/auth/recovery/route.ts;app/api/auth/resend/route.ts;app/api/auth/signup/route.ts;app/api/auth/update-password/route.ts;app/api/auth/verify-email-otp/route.ts;app/api/care-entries/[id]/route.ts;app/api/legacy-memories/route.ts;app/api/memories/[id]/route.ts;app/api/pets/[id]/route.ts;app/api/product-feedback/route.ts;app/api/vet-briefs/[id]/pdf/route.ts;app/api/vet-briefs/[id]/route.ts;app/api/vet-briefs/draft/route.ts;app/api/vet-briefs/route.ts;app/lib/care-entry-api-server.ts;app/lib/pet-profile-api-server.ts,
app/lib/seo.ts,86,app/lib/seo.ts,retained; static dependency scan,86,app/account/layout.tsx;app/ask/layout.tsx;app/care-log/layout.tsx;app/dashboard/layout.tsx;app/dogs/layout.tsx;app/forgot-password/layout.tsx;app/history/layout.tsx;app/layout.tsx;app/login/layout.tsx;app/membership/layout.tsx;app/onboarding/layout.tsx;app/page.tsx;app/pets/layout.tsx;app/privacy/page.tsx;app/reset-password/confirm/layout.tsx;app/results/layout.tsx;app/robots.ts;app/settings/layout.tsx;app/shop/layout.tsx;app/sitemap.ts;app/terms/page.tsx;app/today/layout.tsx;app/update-password/layout.tsx;app/vet-brief/layout.tsx;app/vet-briefs/layout.tsx,
app/lib/sign-out.ts,22,app/lib/sign-out.ts,retained; static dependency scan,22,app/components/account-utility.tsx,app/lib/active-pet.ts;app/lib/ask-conversations.ts;app/lib/onboarding-drafts.ts;app/lib/supabase.ts;app/lib/vet-brief/client-drafts.ts
app/lib/supabase.ts,1271,app/lib/supabase.ts,retained; static dependency scan,1271,app/api/account/detect-country/route.ts;app/api/account/product-country/route.ts;app/api/ask/route.ts;app/api/care-entries/[id]/route.ts;app/api/care-entries/route.ts;app/api/legacy-memories/route.ts;app/api/product-feedback/route.ts;app/api/vet-briefs/draft/route.ts;app/api/vet-briefs/route.ts;app/ask/page.tsx;app/components/account-utility.tsx;app/components/app-header.tsx;app/components/care-entry-form.tsx;app/components/care-log-workspace.tsx;app/components/care-timeline.tsx;app/components/history-archive.tsx;app/components/homepage-client.tsx;app/components/signed-in-header.tsx;app/dogs/[id]/edit/page.tsx;app/dogs/[id]/feedback/page.tsx;app/dogs/[id]/memories/page.tsx;app/forgot-password/password-email-form.tsx;app/lib/ai/ask-reasoning.ts;app/lib/ai/concern-engine.ts;app/lib/ai/context-builder.ts;app/lib/ask-safety-context.ts;app/lib/auth-session.ts;app/lib/care-entry-api-server.ts;app/lib/effective-history.ts;app/lib/intelligence/build-context.ts;app/lib/intelligence/care-history-policy.ts;app/lib/intelligence/concern-chronology.ts;app/lib/intelligence/dated-correction-notes.ts;app/lib/intelligence/entity-matching.ts;app/lib/intelligence/episode-membership.ts;app/lib/intelligence/history-retrieval.ts;app/lib/intelligence/memory-sources.ts;app/lib/intelligence/persist-learnings.ts;app/lib/intelligence/retrieve-context.ts;app/lib/intelligence/types.ts;app/lib/pet-delete-client-state.ts;app/lib/pet-limit.ts;app/lib/pet-memory.ts;app/lib/pet-profile-api-server.ts;app/lib/pet-profile-file.ts;app/lib/remembered-details.ts;app/lib/sign-out.ts;app/lib/today.ts;app/lib/vet-brief/builder.ts;app/login/page.tsx;app/membership/page.tsx;app/onboarding/page.tsx;app/pets/[id]/page.tsx;app/pets/page.tsx;app/settings/data-privacy/page.tsx;app/settings/security/page.tsx;app/today/page.tsx;app/update-password/page.tsx;app/vet-brief/page.tsx;app/vet-briefs/[id]/print/page.tsx,app/lib/account-country;app/lib/care-log.mjs;app/lib/effective-history.ts;app/lib/history-archive.ts;app/lib/petwise;app/lib/security/idempotency/client.ts
app/lib/supabase/account-route-admin.ts,38,app/lib/supabase/account-route-admin.ts,retained; static dependency scan,38,app/api/auth/account-route/route.ts,
app/lib/supabase/proxy.ts,126,app/lib/supabase/proxy.ts,retained; static dependency scan,126,,app/lib/security/private-routes.ts
app/lib/supabase/server.ts,42,app/lib/supabase/server.ts,retained; static dependency scan,42,app/api/account/change-password/route.ts;app/api/auth/login-otp/start/route.ts;app/api/auth/login/route.ts;app/api/auth/oauth/route.ts;app/api/auth/recovery/route.ts;app/api/auth/resend/route.ts;app/api/auth/signup/route.ts;app/api/auth/update-password/route.ts;app/api/auth/verify-email-otp/route.ts;app/auth/callback/route.ts;app/components/private-route-layout.tsx;app/forgot-password/page.tsx;app/lib/authenticated-api-server.ts,
app/lib/today.ts,341,app/lib/today.ts,retained; static dependency scan,341,app/today/page.tsx,app/lib/intelligence/care-history-policy.ts;app/lib/petwise
app/lib/turnstile-explicit-execution.ts,13,app/lib/turnstile-explicit-execution.ts,retained; static dependency scan,13,app/components/turnstile-challenge.tsx,
app/lib/vendor/liquidglass/index.d.ts,34,app/lib/vendor/liquidglass/index.d.ts,retained; static dependency scan,34,,
app/lib/vendor/liquidglass/index.js,2861,app/lib/vendor/liquidglass/index.js,retained; static dependency scan,2861,,
app/lib/vet-brief/builder.ts,253,app/lib/vet-brief/builder.ts,retained; static dependency scan,253,app/api/vet-briefs/draft/route.ts,app/lib/intelligence/care-history-policy.ts;app/lib/petwise;app/lib/vet-brief/schema.ts;app/lib/vet-brief/types.ts
app/lib/vet-brief/client-drafts.ts,106,app/lib/vet-brief/client-drafts.ts,retained; static dependency scan,106,app/lib/auth-session.ts;app/lib/pet-delete-client-state.ts;app/lib/sign-out.ts;app/vet-brief/page.tsx,app/lib/vet-brief/schema.ts
app/lib/vet-brief/pdf-theme.ts,10,app/lib/vet-brief/pdf.ts,consolidated,201,app/api/vet-briefs/[id]/pdf/route.ts,
app/lib/vet-brief/pdf.ts,192,app/lib/vet-brief/pdf.ts,consolidated,201,app/api/vet-briefs/[id]/pdf/route.ts,
app/lib/vet-brief/schema.ts,164,app/lib/vet-brief/schema.ts,retained; static dependency scan,164,app/api/vet-briefs/[id]/pdf/route.ts;app/api/vet-briefs/draft/route.ts;app/api/vet-briefs/route.ts;app/lib/intelligence/vet-brief.ts;app/lib/vet-brief/builder.ts;app/lib/vet-brief/client-drafts.ts;app/lib/vet-brief/server.ts;app/vet-brief/page.tsx,app/lib/vet-brief/types.ts
app/lib/vet-brief/server.ts,70,app/lib/vet-brief/server.ts,retained; static dependency scan,70,app/api/vet-briefs/[id]/pdf/route.ts;app/api/vet-briefs/[id]/route.ts;app/api/vet-briefs/draft/route.ts;app/api/vet-briefs/route.ts,app/lib/billing/entitlements.ts;app/lib/security/headers/origin-policy.ts;app/lib/vet-brief/schema.ts
app/lib/vet-brief/types.ts,74,app/lib/vet-brief/types.ts,retained; static dependency scan,74,app/api/vet-briefs/draft/route.ts;app/components/vet-brief-document.tsx;app/lib/intelligence/vet-brief.ts;app/lib/vet-brief/builder.ts;app/lib/vet-brief/client-drafts.ts;app/lib/vet-brief/pdf.ts;app/lib/vet-brief/schema.ts;app/vet-brief/page.tsx;app/vet-briefs/[id]/print/page.tsx,
app/lib/visual-system.ts,27,app/lib/visual-system.ts,retained; static dependency scan,27,app/components/product-primitives.tsx,
